frame_number,timestamp,class_name,class_id,confidence,x1,y1,x2,y2,box_width,box_height,frame_width,frame_height
1404,370.696,person,0,0.9097,3,5,627,479,624,474,640,480
1405,370.983,person,0,0.8892,2,3,632,479,630,476,640,480
1406,371.295,person,0,0.8723,2,0,629,480,627,480,640,480
1407,371.602,person,0,0.8633,0,0,633,480,633,480,640,480
1408,371.873,person,0,0.8924,0,0,614,479,614,479,640,480
1409,372.15,person,0,0.9037,0,0,630,479,630,479,640,480
1410,372.448,person,0,0.8987,0,0,633,479,633,479,640,480
1411,372.773,person,0,0.9191,0,0,635,479,635,479,640,480
1412,373.065,person,0,0.9003,5,0,633,479,628,479,640,480
1413,373.396,person,0,0.905,0,1,633,479,633,478,640,480
1414,373.654,person,0,0.914,1,0,635,479,634,479,640,480
1415,373.962,person,0,0.9128,0,0,635,478,635,478,640,480
1416,374.267,person,0,0.8944,0,0,635,480,635,480,640,480
1417,374.534,person,0,0.9038,1,1,638,478,637,477,640,480
1418,374.798,person,0,0.9012,0,2,638,478,638,476,640,480
1419,375.053,person,0,0.9094,0,0,640,479,640,479,640,480
1420,375.361,person,0,0.8915,0,2,640,478,640,476,640,480
1421,375.619,person,0,0.9216,0,10,640,478,640,468,640,480
1422,375.875,person,0,0.912,0,7,640,479,640,472,640,480
1423,376.175,person,0,0.9112,0,5,640,479,640,474,640,480
1424,376.444,person,0,0.9187,0,11,639,479,639,468,640,480
1425,376.686,person,0,0.9227,0,14,639,479,639,465,640,480
1426,376.909,person,0,0.9202,0,16,640,479,640,463,640,480
1427,377.149,person,0,0.8847,1,56,638,479,637,423,640,480
1428,377.373,person,0,0.8859,1,63,635,479,634,416,640,480
1429,377.582,person,0,0.8821,2,63,629,479,627,416,640,480
1430,377.796,person,0,0.8944,3,62,635,479,632,417,640,480
1431,378.039,person,0,0.8658,1,63,625,479,624,416,640,480
1432,378.26,person,0,0.8795,2,65,627,479,625,414,640,480
1433,378.462,person,0,0.8947,2,64,634,480,632,416,640,480
1434,378.666,person,0,0.8759,2,65,629,480,627,415,640,480
1435,378.875,person,0,0.8882,3,65,629,480,626,415,640,480
1436,379.082,person,0,0.8928,1,64,623,480,622,416,640,480
1437,379.3,person,0,0.9068,0,55,640,479,640,424,640,480
1438,379.516,person,0,0.9057,0,6,640,478,640,472,640,480
1439,379.722,person,0,0.6816,0,0,633,479,633,479,640,480
1440,379.915,person,0,0.8945,1,0,634,479,633,479,640,480
1441,380.109,person,0,0.9143,1,0,627,479,626,479,640,480
1442,380.315,person,0,0.9178,2,1,639,478,637,477,640,480
1443,380.504,person,0,0.8673,1,0,614,479,613,479,640,480
1444,380.701,person,0,0.5099,2,0,639,479,637,479,640,480
1445,380.892,cat,15,0.6328,129,140,380,479,251,339,640,480
1447,381.299,cat,15,0.5317,118,88,377,479,259,391,640,480
1448,381.498,person,0,0.8531,0,44,629,479,629,435,640,480
1449,381.735,person,0,0.8189,0,0,629,479,629,479,640,480
1450,381.925,person,0,0.7151,0,1,634,479,634,478,640,480
1451,382.117,person,0,0.9174,0,0,640,479,640,479,640,480
1452,382.318,person,0,0.916,0,0,640,479,640,479,640,480
1453,382.512,person,0,0.8926,0,0,640,479,640,479,640,480
1454,382.715,person,0,0.7408,1,6,629,479,628,473,640,480
1455,382.907,person,0,0.8562,3,54,614,479,611,425,640,480
1456,383.103,person,0,0.7847,13,47,608,479,595,432,640,480
1457,383.309,person,0,0.8368,50,63,618,479,568,416,640,480
1458,383.498,person,0,0.8409,1,29,610,479,609,450,640,480
1459,383.695,cat,15,0.5682,120,57,582,478,462,421,640,480
1461,384.09,cat,15,0.5645,154,81,507,478,353,397,640,480
1463,384.499,cat,15,0.6351,158,86,568,478,410,392,640,480
1465,384.89,person,0,0.7812,101,79,566,479,465,400,640,480
1466,385.083,person,0,0.8047,30,65,579,479,549,414,640,480
1467,385.278,person,0,0.7832,34,61,581,479,547,418,640,480
1468,385.48,person,0,0.8203,35,72,581,479,546,407,640,480
1469,385.694,person,0,0.821,13,63,577,479,564,416,640,480
1470,385.897,person,0,0.8032,8,66,577,479,569,413,640,480
1471,386.094,person,0,0.7864,19,49,583,479,564,430,640,480
1472,386.299,person,0,0.8484,104,60,589,479,485,419,640,480
1473,386.498,person,0,0.8835,20,61,598,479,578,418,640,480
1474,386.692,person,0,0.8153,52,53,596,479,544,426,640,480
1475,386.891,person,0,0.8693,16,48,601,479,585,431,640,480
1476,387.075,person,0,0.8567,52,51,605,479,553,428,640,480
1477,387.283,person,0,0.902,1,18,606,479,605,461,640,480
1478,387.475,person,0,0.8584,54,56,605,479,551,423,640,480
1479,387.675,person,0,0.7935,6,54,608,479,602,425,640,480
1480,387.874,person,0,0.8314,5,62,602,479,597,417,640,480
1481,388.059,person,0,0.8398,13,64,597,479,584,415,640,480
1482,388.259,person,0,0.8655,39,74,597,479,558,405,640,480
1483,388.465,person,0,0.8899,40,79,593,479,553,400,640,480
1484,388.699,person,0,0.8855,41,78,590,479,549,401,640,480
1485,388.939,person,0,0.8832,45,83,593,479,548,396,640,480
1486,389.126,person,0,0.8765,42,90,593,479,551,389,640,480
1487,389.33,person,0,0.8267,114,94,575,479,461,385,640,480
1488,389.525,person,0,0.6775,8,92,595,479,587,387,640,480
1488,389.525,cat,15,0.5294,118,105,378,480,260,375,640,480
1489,389.774,cat,15,0.7529,38,132,358,479,320,347,640,480
1494,390.75,cat,15,0.5337,0,265,345,479,345,214,640,480
1495,390.948,cat,15,0.5159,0,225,332,479,332,254,640,480
1496,391.144,cat,15,0.7457,0,141,341,479,341,338,640,480
1497,391.356,cat,15,0.5982,0,140,350,479,350,339,640,480
1498,391.558,cat,15,0.5009,0,203,344,478,344,275,640,480
1499,391.782,cat,15,0.7668,0,279,325,479,325,200,640,480
1502,392.39,cat,15,0.7648,0,91,341,479,341,388,640,480
1503,392.597,cat,15,0.8155,55,106,356,478,301,372,640,480
1504,392.791,person,0,0.6992,6,78,578,479,572,401,640,480
1505,392.991,person,0,0.7194,5,56,590,479,585,423,640,480
1506,393.194,person,0,0.833,2,74,604,479,602,405,640,480
1507,393.409,person,0,0.8758,1,72,610,479,609,407,640,480
1508,393.597,person,0,0.897,0,67,608,479,608,412,640,480
1509,393.797,person,0,0.885,3,64,608,479,605,415,640,480
1510,393.994,person,0,0.9065,2,66,615,479,613,413,640,480
1511,394.197,person,0,0.8965,2,67,618,479,616,412,640,480
1512,394.401,person,0,0.8853,18,63,612,479,594,416,640,480
1513,394.598,person,0,0.8896,15,65,612,479,597,414,640,480
1514,394.794,person,0,0.9161,13,65,612,479,599,414,640,480
1515,394.993,person,0,0.9005,5,66,615,479,610,413,640,480
1516,395.194,person,0,0.9132,2,64,614,479,612,415,640,480
1517,395.392,person,0,0.9017,6,66,610,479,604,413,640,480
1518,395.651,person,0,0.909,4,68,610,479,606,411,640,480
1519,395.865,person,0,0.8818,22,71,611,479,589,408,640,480
1520,396.061,person,0,0.8764,41,73,616,479,575,406,640,480
1521,396.268,person,0,0.8527,56,72,614,479,558,407,640,480
1522,396.478,person,0,0.8586,37,74,611,479,574,405,640,480
1523,396.678,person,0,0.8565,64,76,618,479,554,403,640,480
1524,396.873,person,0,0.9052,0,75,615,479,615,404,640,480
1525,397.074,person,0,0.8603,69,75,612,479,543,404,640,480
1526,397.282,person,0,0.8721,77,76,616,479,539,403,640,480
1527,397.478,person,0,0.8973,15,79,612,479,597,400,640,480
1528,397.712,person,0,0.8515,19,74,614,479,595,405,640,480
1530,398.104,person,0,0.5427,36,73,601,479,565,406,640,480
1531,398.311,person,0,0.6498,43,82,586,479,543,397,640,480
1532,398.504,person,0,0.6075,144,91,586,478,442,387,640,480
1533,398.705,person,0,0.7486,70,85,584,479,514,394,640,480
1534,398.905,person,0,0.5869,25,79,588,479,563,400,640,480
1535,399.11,cat,15,0.662,128,106,372,478,244,372,640,480
1536,399.318,cat,15,0.7092,55,123,306,480,251,357,640,480
1537,399.519,person,0,0.5469,14,143,497,479,483,336,640,480
1538,399.719,person,0,0.6508,66,215,270,479,204,264,640,480
1539,399.92,person,0,0.5251,69,237,392,479,323,242,640,480
1540,400.117,person,0,0.6274,54,241,395,479,341,238,640,480
1541,400.354,person,0,0.6663,54,236,396,479,342,243,640,480
1543,400.753,person,0,0.601,68,245,269,479,201,234,640,480
1544,400.951,person,0,0.5698,67,245,269,479,202,234,640,480
1545,401.143,person,0,0.5519,68,246,267,479,199,233,640,480
1546,401.35,person,0,0.5633,65,246,269,479,204,233,640,480
1547,401.564,person,0,0.5772,62,247,263,479,201,232,640,480
1548,401.762,person,0,0.5939,64,250,284,479,220,229,640,480
1549,401.965,person,0,0.7085,65,251,270,479,205,228,640,480
1550,402.163,person,0,0.6142,63,253,266,479,203,226,640,480
1551,402.365,person,0,0.7289,58,255,262,479,204,224,640,480
1552,402.567,person,0,0.6284,56,255,260,479,204,224,640,480
1553,402.77,person,0,0.5986,51,256,256,479,205,223,640,480
1554,402.975,person,0,0.6577,43,254,255,479,212,225,640,480
1555,403.175,person,0,0.7218,46,252,258,479,212,227,640,480
1556,403.373,person,0,0.7509,48,253,262,479,214,226,640,480
1557,403.574,person,0,0.7209,50,254,265,479,215,225,640,480
1558,403.769,person,0,0.7308,53,253,268,479,215,226,640,480
1559,403.966,person,0,0.7134,56,253,271,479,215,226,640,480
1560,404.163,person,0,0.7681,57,254,272,479,215,225,640,480
1561,404.361,person,0,0.6941,56,254,270,479,214,225,640,480
1562,404.569,person,0,0.6352,55,254,270,479,215,225,640,480
1563,404.77,person,0,0.7127,46,255,259,479,213,224,640,480
1564,405.005,person,0,0.6387,48,255,259,479,211,224,640,480
1565,405.282,person,0,0.6489,48,256,260,479,212,223,640,480
1566,405.579,person,0,0.7495,48,256,256,479,208,223,640,480
1569,406.331,person,0,0.6077,24,245,238,479,214,234,640,480
1570,406.546,person,0,0.7186,36,250,244,479,208,229,640,480
1571,406.748,person,0,0.562,38,250,245,479,207,229,640,480
1572,406.948,person,0,0.8042,37,248,246,479,209,231,640,480
1573,407.159,person,0,0.7447,39,248,249,479,210,231,640,480
1574,407.362,person,0,0.8104,40,249,250,479,210,230,640,480
1575,407.564,person,0,0.6637,38,249,250,479,212,230,640,480
1576,407.781,person,0,0.5513,38,249,248,479,210,230,640,480
1577,407.975,person,0,0.6566,38,250,247,479,209,229,640,480
1578,408.192,cat,15,0.5337,36,249,243,479,207,230,640,480
1580,408.631,person,0,0.6347,19,251,231,479,212,228,640,480
1581,408.841,person,0,0.5823,20,253,234,479,214,226,640,480
1582,409.042,person,0,0.6439,15,253,227,479,212,226,640,480
1583,409.243,person,0,0.6409,19,259,228,479,209,220,640,480
1587,410.087,suitcase,28,0.5801,93,88,633,479,540,391,640,480
1592,411.089,person,0,0.6682,0,0,265,258,265,258,640,480
1593,411.289,person,0,0.5153,0,243,115,479,115,236,640,480
1596,411.888,giraffe,23,0.585,0,0,263,478,263,478,640,480
1599,412.51,dog,16,0.5204,0,0,262,477,262,477,640,480
1600,412.721,person,0,0.678,0,252,190,479,190,227,640,480
1601,412.925,person,0,0.585,0,252,191,479,191,227,640,480
1602,413.123,dog,16,0.6522,0,0,261,477,261,477,640,480
1603,413.315,dog,16,0.7136,0,0,260,477,260,477,640,480
1604,413.512,dog,16,0.684,0,0,262,478,262,478,640,480
1606,413.925,dog,16,0.8121,0,0,260,478,260,478,640,480
1607,414.14,suitcase,28,0.5509,344,139,639,478,295,339,640,480
1608,414.347,dog,16,0.7745,0,0,263,478,263,478,640,480
1609,414.544,dog,16,0.7017,0,0,262,477,262,477,640,480
1609,414.544,dog,16,0.5194,0,254,196,479,196,225,640,480
1610,414.748,person,0,0.679,0,256,190,479,190,223,640,480
1611,414.949,dog,16,0.708,0,0,262,477,262,477,640,480
1611,414.949,dog,16,0.5645,0,255,187,479,187,224,640,480
1612,415.156,dog,16,0.7522,0,0,262,477,262,477,640,480
1613,415.367,dog,16,0.5429,0,0,261,477,261,477,640,480
1613,415.367,person,0,0.5152,0,256,190,479,190,223,640,480
1614,415.574,person,0,0.7667,0,256,188,479,188,223,640,480
1615,415.78,person,0,0.5177,0,256,195,479,195,223,640,480
1616,415.978,dog,16,0.684,0,0,263,477,263,477,640,480
1616,415.978,dog,16,0.5768,0,256,189,479,189,223,640,480
1617,416.181,person,0,0.5808,0,256,188,479,188,223,640,480
1618,416.385,dog,16,0.7492,0,0,263,477,263,477,640,480
1618,416.385,dog,16,0.5181,0,257,191,479,191,222,640,480
1619,416.576,dog,16,0.7364,0,0,263,477,263,477,640,480
1619,416.576,dog,16,0.5662,0,256,194,479,194,223,640,480
1620,416.783,person,0,0.6441,0,256,190,479,190,223,640,480
1623,417.388,dog,16,0.6051,0,0,261,478,261,478,640,480
1623,417.388,dog,16,0.5603,0,255,180,479,180,224,640,480
1624,417.583,dog,16,0.5123,0,253,182,479,182,226,640,480
1625,417.795,dog,16,0.5395,0,249,188,479,188,230,640,480
1626,417.986,dog,16,0.5063,0,247,177,479,177,232,640,480
1627,418.201,dog,16,0.5331,0,246,172,479,172,233,640,480
1629,418.609,person,0,0.5205,0,245,177,479,177,234,640,480
1631,419.013,suitcase,28,0.5165,5,113,638,480,633,367,640,480
1633,419.432,cat,15,0.5473,352,190,639,479,287,289,640,480
1635,419.841,cat,15,0.7289,345,173,637,466,292,293,640,480
1636,420.047,cat,15,0.7664,346,178,638,466,292,288,640,480
1636,420.047,cat,15,0.7093,86,206,375,476,289,270,640,480
1637,420.261,cat,15,0.8258,352,181,638,470,286,289,640,480
1637,420.261,cat,15,0.6367,101,208,379,471,278,263,640,480
1638,420.451,cat,15,0.8223,350,164,638,466,288,302,640,480
1638,420.451,cat,15,0.6532,105,205,377,473,272,268,640,480
1639,420.653,cat,15,0.8417,93,205,374,473,281,268,640,480
1639,420.653,cat,15,0.8156,348,177,639,473,291,296,640,480
1640,420.851,cat,15,0.8423,350,178,639,469,289,291,640,480
1640,420.851,cat,15,0.575,98,205,375,472,277,267,640,480
1641,421.055,cat,15,0.8457,350,179,638,471,288,292,640,480
1641,421.055,cat,15,0.6408,114,206,377,475,263,269,640,480
1642,421.261,cat,15,0.8923,350,179,638,472,288,293,640,480
1642,421.261,cat,15,0.6634,111,206,375,476,264,270,640,480
1643,421.457,cat,15,0.8839,351,179,639,473,288,294,640,480
1643,421.457,cat,15,0.6793,93,207,373,477,280,270,640,480
1644,421.656,cat,15,0.8523,351,180,638,476,287,296,640,480
1644,421.656,cat,15,0.517,81,207,376,477,295,270,640,480
1645,421.89,cat,15,0.8553,351,182,638,477,287,295,640,480
1646,422.096,cat,15,0.7975,353,188,639,476,286,288,640,480
1648,422.524,person,0,0.6091,0,242,174,479,174,237,640,480
1653,423.579,cat,15,0.5761,0,1,227,478,227,477,640,480
1658,424.607,person,0,0.6538,1,106,630,479,629,373,640,480
1659,424.812,person,0,0.7662,0,118,357,479,357,361,640,480
1660,425.01,person,0,0.6245,0,108,555,479,555,371,640,480
1667,426.479,cat,15,0.6818,418,248,639,474,221,226,640,480
1677,428.525,cat,15,0.7674,384,151,580,416,196,265,640,480
1679,428.924,cat,15,0.6081,262,150,591,451,329,301,640,480
1681,429.368,tv,62,0.745,3,70,617,478,614,408,640,480
1682,429.565,cat,15,0.6524,298,183,417,348,119,165,640,480
1684,429.967,cat,15,0.6245,299,185,418,353,119,168,640,480
1685,430.171,cat,15,0.7187,298,187,417,356,119,169,640,480
1686,430.394,cat,15,0.6998,299,186,419,358,120,172,640,480
1686,430.394,cat,15,0.5141,193,205,316,366,123,161,640,480
1687,430.592,cat,15,0.6437,301,187,420,359,119,172,640,480
1688,430.797,person,0,0.5451,14,7,629,478,615,471,640,480
1709,435.377,person,0,0.5758,4,45,573,479,569,434,640,480
1712,436.015,cat,15,0.614,16,114,557,437,541,323,640,480
1715,436.716,cat,15,0.5335,284,117,549,434,265,317,640,480
1717,437.176,cat,15,0.5763,300,111,550,413,250,302,640,480
1718,437.42,cat,15,0.509,297,118,574,415,277,297,640,480
1719,437.63,cat,15,0.722,311,140,531,417,220,277,640,480
1720,437.853,cat,15,0.7908,309,131,529,406,220,275,640,480
1720,437.853,cat,15,0.5263,99,155,325,421,226,266,640,480
1722,438.341,cat,15,0.6993,102,157,326,429,224,272,640,480
1722,438.341,cat,15,0.5934,310,134,535,415,225,281,640,480
1723,438.558,cat,15,0.7305,309,134,534,411,225,277,640,480
1724,438.766,cat,15,0.6638,310,135,535,416,225,281,640,480
1725,438.981,cat,15,0.6238,310,135,528,417,218,282,640,480
1726,439.189,cat,15,0.5759,308,138,530,424,222,286,640,480
1727,439.41,cat,15,0.7394,107,159,327,443,220,284,640,480
1727,439.41,cat,15,0.675,307,136,535,426,228,290,640,480
1728,439.626,cat,15,0.6892,309,135,532,428,223,293,640,480
1728,439.626,cat,15,0.6033,82,163,327,446,245,283,640,480
1729,439.85,cat,15,0.7775,312,138,536,432,224,294,640,480
1729,439.85,cat,15,0.5303,90,166,328,450,238,284,640,480
1730,440.08,cat,15,0.607,312,134,529,433,217,299,640,480
1731,440.299,cat,15,0.5636,309,133,532,428,223,295,640,480
1731,440.299,cat,15,0.5047,80,160,330,445,250,285,640,480
1732,440.519,cat,15,0.6828,102,160,329,445,227,285,640,480
1732,440.519,cat,15,0.6624,312,134,529,427,217,293,640,480
1733,440.743,cat,15,0.5968,77,164,331,451,254,287,640,480
1733,440.743,cat,15,0.5376,311,135,530,430,219,295,640,480
1734,440.964,cat,15,0.5524,85,164,334,447,249,283,640,480
1735,441.181,cat,15,0.5256,309,139,534,434,225,295,640,480
1738,442.048,cat,15,0.6661,311,143,534,440,223,297,640,480
1738,442.048,cat,15,0.6223,77,170,331,460,254,290,640,480
1739,442.355,cat,15,0.5422,81,165,335,451,254,286,640,480
1740,442.667,cat,15,0.6172,80,163,329,446,249,283,640,480
1740,442.667,cat,15,0.5339,311,135,530,429,219,294,640,480
1741,442.957,cat,15,0.5218,65,164,333,456,268,292,640,480
1741,442.957,cat,15,0.5138,311,137,531,431,220,294,640,480
1742,443.251,cat,15,0.673,312,136,534,431,222,295,640,480
1742,443.251,cat,15,0.649,77,164,331,451,254,287,640,480
1743,443.542,cat,15,0.67,99,164,334,448,235,284,640,480
1744,443.842,cat,15,0.6439,66,165,332,462,266,297,640,480
1744,443.842,cat,15,0.6188,311,139,534,433,223,294,640,480
1745,444.264,cat,15,0.7611,312,137,534,433,222,296,640,480
1745,444.264,cat,15,0.6416,79,164,330,451,251,287,640,480
1746,444.568,cat,15,0.6624,88,165,334,448,246,283,640,480
1746,444.568,cat,15,0.5261,311,137,532,433,221,296,640,480
1747,444.837,cat,15,0.6488,95,167,333,449,238,282,640,480
1747,444.837,suitcase,28,0.5454,23,49,620,476,597,427,640,480
1747,444.837,cat,15,0.5182,314,140,533,434,219,294,640,480
1748,445.124,cat,15,0.8117,316,138,535,434,219,296,640,480
1748,445.124,cat,15,0.6731,88,167,335,447,247,280,640,480
1749,445.419,cat,15,0.5543,85,167,327,448,242,281,640,480
1749,445.419,cat,15,0.5458,310,140,535,435,225,295,640,480
1750,445.641,cat,15,0.8175,306,145,534,440,228,295,640,480
1751,445.855,cat,15,0.8065,319,146,535,440,216,294,640,480
1751,445.855,cat,15,0.7933,75,173,337,464,262,291,640,480
1752,446.059,cat,15,0.7748,321,151,535,440,214,289,640,480
1752,446.059,cat,15,0.6648,89,176,340,466,251,290,640,480
1755,446.735,person,0,0.5767,0,1,561,478,561,477,640,480
1758,447.428,cat,15,0.5665,153,130,570,478,417,348,640,480
1763,448.649,cat,15,0.6062,59,43,320,260,261,217,640,480
1767,449.687,person,0,0.6983,66,52,316,276,250,224,640,480
1767,449.687,cat,15,0.6183,303,314,464,479,161,165,640,480
1767,449.687,suitcase,28,0.5127,11,240,554,479,543,239,640,480
1768,449.966,person,0,0.5302,46,53,296,283,250,230,640,480
1770,450.49,cat,15,0.5343,304,117,552,480,248,363,640,480
1771,450.702,person,0,0.5853,1,1,555,479,554,478,640,480
1771,450.702,cat,15,0.5364,103,3,538,373,435,370,640,480
1774,451.383,cat,15,0.6285,0,6,221,332,221,326,640,480
1774,451.383,cat,15,0.5856,189,1,479,337,290,336,640,480
1775,451.617,cat,15,0.6758,0,17,258,341,258,324,640,480
1778,452.33,cat,15,0.7015,0,149,311,479,311,330,640,480
1778,452.33,cat,15,0.5985,277,115,605,478,328,363,640,480
1779,452.558,cat,15,0.5823,301,117,631,478,330,361,640,480
1779,452.558,cat,15,0.5362,0,147,322,478,322,331,640,480
1780,452.791,cat,15,0.7029,0,136,320,479,320,343,640,480
1780,452.791,cat,15,0.6928,291,102,607,479,316,377,640,480
1781,453.016,cat,15,0.7134,0,126,340,480,340,354,640,480
1781,453.016,cat,15,0.636,310,101,605,478,295,377,640,480
1782,453.265,cat,15,0.7185,313,96,602,478,289,382,640,480
1782,453.265,cat,15,0.7128,0,121,334,479,334,358,640,480
1783,453.493,cat,15,0.8004,0,120,336,479,336,359,640,480
1783,453.493,cat,15,0.5615,315,98,607,474,292,376,640,480
1784,453.713,cat,15,0.8261,1,119,340,479,339,360,640,480
1784,453.713,cat,15,0.6447,320,99,608,473,288,374,640,480
1785,453.931,cat,15,0.7291,0,117,342,480,342,363,640,480
1785,453.931,cat,15,0.648,317,98,610,475,293,377,640,480
1786,454.155,cat,15,0.7082,3,115,340,477,337,362,640,480
1786,454.155,cat,15,0.6786,312,95,600,473,288,378,640,480
1787,454.372,cat,15,0.7853,0,113,321,479,321,366,640,480
1787,454.372,cat,15,0.699,296,91,601,475,305,384,640,480
1788,454.599,cat,15,0.8009,0,119,309,479,309,360,640,480
1788,454.599,cat,15,0.582,287,96,592,478,305,382,640,480
1789,454.835,cat,15,0.7687,0,117,319,479,319,362,640,480
1789,454.835,cat,15,0.653,294,96,592,478,298,382,640,480
1790,455.053,cat,15,0.7774,1,121,332,479,331,358,640,480
1790,455.053,cat,15,0.7703,296,99,600,478,304,379,640,480
1791,455.283,cat,15,0.6708,0,122,326,480,326,358,640,480
1791,455.283,cat,15,0.5278,306,102,612,479,306,377,640,480
1792,455.517,cat,15,0.7587,3,118,342,479,339,361,640,480
1792,455.517,cat,15,0.7218,310,98,606,479,296,381,640,480
1793,455.772,cat,15,0.7286,0,119,341,479,341,360,640,480
1793,455.772,cat,15,0.6793,316,100,614,479,298,379,640,480
1794,455.986,cat,15,0.7532,0,111,338,479,338,368,640,480
1794,455.986,cat,15,0.7093,317,89,609,475,292,386,640,480
1795,456.25,cat,15,0.7199,0,110,343,479,343,369,640,480
1795,456.25,cat,15,0.6688,320,89,612,474,292,385,640,480
1796,456.543,cat,15,0.7587,317,95,610,473,293,378,640,480
1796,456.543,cat,15,0.7287,25,110,338,478,313,368,640,480
1797,456.817,cat,15,0.7158,2,109,340,478,338,369,640,480
1797,456.817,cat,15,0.6968,317,89,607,474,290,385,640,480
1798,457.082,cat,15,0.7768,0,111,336,479,336,368,640,480
1798,457.082,cat,15,0.7366,315,91,613,474,298,383,640,480
1799,457.35,cat,15,0.7152,0,108,338,477,338,369,640,480
1799,457.35,cat,15,0.68,318,87,618,474,300,387,640,480
1800,457.735,cat,15,0.7468,319,91,612,477,293,386,640,480
1800,457.735,cat,15,0.6496,3,112,341,479,338,367,640,480
1801,458.027,cat,15,0.7275,0,108,340,478,340,370,640,480
1801,458.027,cat,15,0.7238,320,89,606,474,286,385,640,480
1802,458.312,cat,15,0.802,0,106,358,478,358,372,640,480
1802,458.312,cat,15,0.7369,326,88,609,472,283,384,640,480
1803,458.576,cat,15,0.7408,12,109,342,476,330,367,640,480
1807,459.664,cat,15,0.7984,337,60,639,477,302,417,640,480
1807,459.664,person,0,0.7038,0,139,440,479,440,340,640,480
1808,459.875,person,0,0.6443,0,139,469,479,469,340,640,480
1809,460.111,person,0,0.7212,0,136,511,479,511,343,640,480
1810,460.331,person,0,0.6761,0,140,460,479,460,339,640,480
1811,460.549,person,0,0.502,0,139,486,479,486,340,640,480
1812,460.754,person,0,0.7672,0,141,450,479,450,338,640,480
1814,461.265,person,0,0.5241,0,141,480,479,480,338,640,480
1815,461.576,person,0,0.5031,0,142,493,479,493,337,640,480
1816,461.815,person,0,0.623,0,144,487,479,487,335,640,480
1817,462.074,person,0,0.6858,0,145,446,479,446,334,640,480
1818,462.344,person,0,0.6584,0,145,484,479,484,334,640,480
1819,462.57,person,0,0.5438,0,144,467,479,467,335,640,480
1820,462.78,person,0,0.6564,0,145,448,479,448,334,640,480
1821,463.001,person,0,0.5138,0,144,502,479,502,335,640,480
1822,463.214,person,0,0.691,0,145,504,479,504,334,640,480
1823,463.448,person,0,0.5562,0,145,241,479,241,334,640,480
1825,464.002,person,0,0.6886,0,145,457,479,457,334,640,480
1826,464.309,person,0,0.5094,0,146,450,479,450,333,640,480
1827,464.59,person,0,0.5798,0,148,619,479,619,331,640,480
1828,464.872,person,0,0.6853,0,148,622,479,622,331,640,480
1829,465.167,person,0,0.6,0,29,636,479,636,450,640,480
1830,465.464,person,0,0.6538,0,152,250,479,250,327,640,480
1830,465.464,person,0,0.6228,0,157,616,479,616,322,640,480
1831,465.76,person,0,0.6778,1,139,627,479,626,340,640,480
1831,465.76,person,0,0.6616,0,159,248,479,248,320,640,480
1832,466.049,person,0,0.5232,3,165,604,479,601,314,640,480
1837,467.481,cat,15,0.79,0,143,285,478,285,335,640,480
1838,467.779,person,0,0.6721,0,154,620,479,620,325,640,480
1838,467.779,person,0,0.6404,0,155,270,479,270,324,640,480
1839,468.075,person,0,0.6011,1,2,630,478,629,476,640,480
1840,468.361,cat,15,0.6435,0,141,237,479,237,338,640,480
1841,468.626,person,0,0.6242,0,142,237,479,237,337,640,480
1843,469.119,cat,15,0.8491,0,158,237,479,237,321,640,480
1893,481.229,person,0,0.5661,0,8,626,479,626,471,640,480
1894,481.549,person,0,0.5586,1,11,628,478,627,467,640,480
1897,482.536,person,0,0.5567,0,0,627,479,627,479,640,480
1899,483.194,person,0,0.5239,0,5,629,479,629,474,640,480
1900,483.478,person,0,0.5366,1,0,623,479,622,479,640,480
1901,483.743,person,0,0.5795,0,7,622,479,622,472,640,480
1904,484.622,person,0,0.5165,1,12,620,479,619,467,640,480
1910,486.753,person,0,0.5851,1,137,620,479,619,342,640,480
1913,488.175,person,0,0.5637,1,153,624,479,623,326,640,480
1914,488.585,person,0,0.6831,1,136,623,479,622,343,640,480
1921,494.614,person,0,0.6484,0,135,240,478,240,343,640,480
1921,494.614,person,0,0.5348,0,3,630,479,630,476,640,480
1922,495.319,person,0,0.5213,2,84,623,479,621,395,640,480
1924,496.631,person,0,0.5707,2,111,622,479,620,368,640,480
1927,498.333,person,0,0.5493,0,141,242,479,242,338,640,480
1928,498.919,person,0,0.616,1,93,621,479,620,386,640,480
1929,499.618,person,0,0.5196,0,141,241,479,241,338,640,480
1931,500.369,person,0,0.7289,0,141,243,479,243,338,640,480
1932,500.645,person,0,0.5308,0,141,242,479,242,338,640,480
1933,500.941,person,0,0.6423,3,138,623,479,620,341,640,480
1936,502.038,person,0,0.5128,1,102,618,479,617,377,640,480
1940,504.513,person,0,0.5567,2,121,615,479,613,358,640,480
1942,505.298,person,0,0.5325,0,141,241,479,241,338,640,480
1945,506.35,person,0,0.5689,1,70,620,479,619,409,640,480
1945,506.35,person,0,0.5097,0,141,243,479,243,338,640,480
1946,506.681,person,0,0.6273,0,142,243,479,243,337,640,480
1947,506.974,person,0,0.7415,0,140,239,479,239,339,640,480
1948,507.289,person,0,0.555,0,141,241,479,241,338,640,480
1949,507.59,person,0,0.532,0,141,242,479,242,338,640,480
1950,507.937,person,0,0.6139,0,140,242,478,242,338,640,480
1952,508.736,person,0,0.7327,2,156,632,479,630,323,640,480
1953,509.148,person,0,0.6821,0,146,603,479,603,333,640,480
